1421	0.9868
1422	0.9869
1423	0.9869
1424	0.9869
1425	0.9870
1426	0.9870
1427	0.9870
1428	0.9870
1429	0.9870
1430	0.9871
1431	0.9871
1432	0.9871
1433	0.9871
1434	0.9872
1435	0.9872
1436	0.9872
1437	0.9872
1438	0.9873
1439	0.9873
1440	0.9873
1441	0.9873
1442	0.9873
1443	0.9873
1444	0.9873
1445	0.9873
1446	0.9873
1447	0.9873
1448	0.9873
1449	0.9873
1450	0.9874
1451	0.9874
1452	0.9874
1453	0.9874
1454	0.9874
1455	0.9874
1456	0.9874
1457	0.9874
1458	0.9874
1459	0.9874
1460	0.9874
1461	0.9874
1462	0.9874
1463	0.9874
1464	0.9874
1465	0.9874
1466	0.9874
1467	0.9874
1468	0.9874
1469	0.9874
1470	0.9874
1471	0.9874
1472	0.9874
1473	0.9874
1474	0.9874
1475	0.9874
1476	0.9874
1477	0.9874
1478	0.9874
1479	0.9874
1480	0.9874
1481	0.9874
1482	0.9874
1483	0.9874
1484	0.9874
1485	0.9874
1486	0.9874
1487	0.9874
1488	0.9874
1489	0.9873
1490	0.9873
1491	0.9874
1492	0.9874
1493	0.9873
1494	0.9873
1495	0.9874
1496	0.9874
1497	0.9874
1498	0.9874
1499	0.9874
1500	0.9874
1501	0.9874
1502	0.9874
1503	0.9874
1504	0.9874
1505	0.9874
1506	0.9874
1507	0.9873
1508	0.9874
1509	0.9874
1510	0.9874
1511	0.9873
1512	0.9873
1513	0.9872
1514	0.9873
1515	0.9873
1516	0.9873
1517	0.9873
1518	0.9873
1519	0.9873
1520	0.9873
1521	0.9873
1522	0.9873
1523	0.9872
1524	0.9873
1525	0.9873
1526	0.9874
1527	0.9873
1528	0.9873
1529	0.9873
1530	0.9873
1531	0.9873
1532	0.9873
1533	0.9872
1534	0.9871
1535	0.9872
1536	0.9872
1537	0.9872
1538	0.9872
1539	0.9873
1540	0.9872
1541	0.9873
1542	0.9872
1543	0.9872
1544	0.9873
1545	0.9872
1546	0.9872
1547	0.9870
1548	0.9872
1549	0.9872
1550	0.9872
1551	0.9872
1552	0.9872
1553	0.9872
1554	0.9872
1555	0.9872
1556	0.9872
1557	0.9872
1558	0.9873
1559	0.9872
1560	0.9872
1561	0.9872
1562	0.9872
1563	0.9872
1564	0.9872
1565	0.9872
1566	0.9870
1567	0.9871
1568	0.9872
1569	0.9872
1570	0.9872
1571	0.9872
1572	0.9872
1573	0.9872
1574	0.9872
1575	0.9872
1576	0.9872
1577	0.9872
1578	0.9872
1579	0.9871
1580	0.9872
1581	0.9871
1582	0.9871
1583	0.9871
1584	0.9871
1585	0.9871
1586	0.9871
1587	0.9871
1588	0.9871
1589	0.9871
1590	0.9871
1591	0.9871
1592	0.9871
1593	0.9871
1594	0.9871
1595	0.9871
1596	0.9871
1597	0.9871
1598	0.9870
1599	0.9870
1600	0.9870
1601	0.9870
1602	0.9870
1603	0.9870
1604	0.9869
1605	0.9869
1606	0.9869
1607	0.9869
1608	0.9869
1609	0.9868
1610	0.9868
1611	0.9868
1612	0.9868
1613	0.9868
1614	0.9867
1615	0.9867
1616	0.9867
1617	0.9867
1618	0.9866
1619	0.9866
1620	0.9865
1621	0.9865
1622	0.9865
1623	0.9865
1624	0.9864
1625	0.9864
1626	0.9864
1627	0.9864
1628	0.9863
1629	0.9863
1630	0.9862
1631	0.9862
1632	0.9862
1633	0.9862
1634	0.9861
1635	0.9861
1636	0.9861
1637	0.9860
1638	0.9860
1639	0.9860
1640	0.9860
1641	0.9859
1642	0.9858
1643	0.9858
1644	0.9858
1645	0.9858
1646	0.9857
1647	0.9857
1648	0.9857
1649	0.9856
1650	0.9856
1651	0.9856
1652	0.9856
1653	0.9855
1654	0.9854
1655	0.9854
1656	0.9854
1657	0.9854
1658	0.9853
1659	0.9853
1660	0.9852
1661	0.9852
1662	0.9852
1663	0.9851
1664	0.9851
1665	0.9850
1666	0.9850
1667	0.9850
1668	0.9849
1669	0.9849
1670	0.9848
1671	0.9848
1672	0.9848
1673	0.9847
1674	0.9847
1675	0.9846
1676	0.9846
1677	0.9846
1678	0.9846
1679	0.9845
1680	0.9844
1681	0.9844
1682	0.9843
1683	0.9843
1684	0.9842
1685	0.9842
1686	0.9842
1687	0.9841
1688	0.9841
1689	0.9840
1690	0.9840
1691	0.9839
1692	0.9839
1693	0.9839
1694	0.9838
1695	0.9838
1696	0.9837
1697	0.9837
1698	0.9837
1699	0.9836
1700	0.9836
1701	0.9835
1702	0.9835
1703	0.9835
1704	0.9835
1705	0.9834
1706	0.9834
1707	0.9833
1708	0.9833
1709	0.9833
1710	0.9833
1711	0.9833
1712	0.9833
1713	0.9832
1714	0.9832
1715	0.9832
1716	0.9832
1717	0.9832
1718	0.9832
1719	0.9832
1720	0.9832
1721	0.9832
1722	0.9832
1723	0.9832
1724	0.9832
1725	0.9832
1726	0.9832
1727	0.9832
1728	0.9832
1729	0.9832
1730	0.9832
1731	0.9832
1732	0.9833
1733	0.9833
1734	0.9833
1735	0.9833
1736	0.9834
1737	0.9834
1738	0.9834
1739	0.9834
1740	0.9834
1741	0.9834
1742	0.9835
1743	0.9835
1744	0.9835
1745	0.9835
1746	0.9836
1747	0.9836
1748	0.9836
1749	0.9836
1750	0.9836
1751	0.9836
1752	0.9836
1753	0.9836
1754	0.9837
1755	0.9837
1756	0.9837
1757	0.9837
1758	0.9837
1759	0.9837
1760	0.9837
1761	0.9837
1762	0.9838
1763	0.9838
1764	0.9838
1765	0.9838
1766	0.9838
1767	0.9838
1768	0.9838
1769	0.9838
1770	0.9838
1771	0.9838
1772	0.9838
1773	0.9838
1774	0.9838
1775	0.9838
1776	0.9838
1777	0.9838
1778	0.9838
1779	0.9838
1780	0.9838
1781	0.9838
1782	0.9838
1783	0.9838
1784	0.9838
1785	0.9838
1786	0.9838
1787	0.9838
1788	0.9837
1789	0.9837
1790	0.9837
1791	0.9837
1792	0.9837
1793	0.9836
1794	0.9836
1795	0.9835
1796	0.9835
1797	0.9835
1798	0.9834
1799	0.9834
1800	0.9833
1801	0.9832
1802	0.9832
1803	0.9832
1804	0.9831
1805	0.9830
1806	0.9829
1807	0.9828
1808	0.9828
1809	0.9827
1810	0.9826
1811	0.9825
1812	0.9824
1813	0.9823
1814	0.9822
1815	0.9822
1816	0.9821
1817	0.9820
1818	0.9818
1819	0.9817
1820	0.9816
1821	0.9815
1822	0.9815
1823	0.9813
1824	0.9812
1825	0.9811
1826	0.9810
1827	0.9809
1828	0.9808
1829	0.9807
1830	0.9806
1831	0.9805
1832	0.9804
1833	0.9803
1834	0.9802
1835	0.9801
1836	0.9799
1837	0.9798
1838	0.9798
1839	0.9797
1840	0.9796
1841	0.9794
1842	0.9794
1843	0.9793
1844	0.9792
1845	0.9791
1846	0.9790
1847	0.9789
1848	0.9789
1849	0.9788
1850	0.9787
1851	0.9787
1852	0.9786
1853	0.9786
1854	0.9785
1855	0.9784
1856	0.9784
1857	0.9783
1858	0.9782
1859	0.9782
1860	0.9782
1861	0.9781
1862	0.9780
1863	0.9780
1864	0.9780
1865	0.9779
1866	0.9779
1867	0.9779
1868	0.9778
1869	0.9778
1870	0.9778
1871	0.9777
1872	0.9777
1873	0.9777
1874	0.9776
1875	0.9776
1876	0.9776
1877	0.9775
1878	0.9775
1879	0.9775
1880	0.9775
1881	0.9774
1882	0.9774
1883	0.9774
1884	0.9773
1885	0.9774
1886	0.9773
1887	0.9772
1888	0.9772
1889	0.9772
1890	0.9772
1891	0.9771
1892	0.9771
1893	0.9771
1894	0.9771
1895	0.9771
1896	0.9770
1897	0.9770
1898	0.9770
1899	0.9770
1900	0.9769
1901	0.9769
1902	0.9769
1903	0.9768
1904	0.9768
1905	0.9768
1906	0.9768
1907	0.9767
1908	0.9767
1909	0.9766
1910	0.9766
1911	0.9766
1912	0.9766
1913	0.9766
1914	0.9766
1915	0.9765
1916	0.9765
1917	0.9765
1918	0.9765
1919	0.9765
1920	0.9764
1921	0.9764
1922	0.9764
1923	0.9763
1924	0.9763
1925	0.9763
1926	0.9763
1927	0.9762
1928	0.9762
1929	0.9762
1930	0.9761
1931	0.9761
1932	0.9761
1933	0.9760
1934	0.9760
1935	0.9760
1936	0.9760
1937	0.9759
1938	0.9759
1939	0.9758
1940	0.9758
1941	0.9757
1942	0.9757
1943	0.9757
1944	0.9757
1945	0.9756
1946	0.9755
1947	0.9755
1948	0.9754
1949	0.9754
1950	0.9753
1951	0.9752
1952	0.9752
1953	0.9751
1954	0.9750
1955	0.9750
1956	0.9749
1957	0.9748
1958	0.9747
1959	0.9746
1960	0.9745
1961	0.9744
1962	0.9743
1963	0.9742
1964	0.9742
1965	0.9740
1966	0.9739
1967	0.9738
1968	0.9737
1969	0.9736
1970	0.9734
1971	0.9733
1972	0.9733
1973	0.9732
1974	0.9731
1975	0.9729
1976	0.9727
1977	0.9726
1978	0.9725
1979	0.9724
1980	0.9722
1981	0.9721
1982	0.9720
1983	0.9719
1984	0.9717
1985	0.9716
1986	0.9715
1987	0.9713
1988	0.9713
1989	0.9711
1990	0.9709
1991	0.9706
1992	0.9705
1993	0.9703
1994	0.9701
1995	0.9699
1996	0.9697
1997	0.9695
1998	0.9693
1999	0.9691
2000	0.9689
2001	0.9687
2002	0.9685
2003	0.9682
2004	0.9680
2005	0.9678
2006	0.9676
2007	0.9673
2008	0.9671
2009	0.9668
2010	0.9665
2011	0.9663
2012	0.9660
2013	0.9657
2014	0.9655
2015	0.9652
2016	0.9650
2017	0.9646
2018	0.9644
2019	0.9640
2020	0.9637
2021	0.9635
2022	0.9632
2023	0.9629
2024	0.9627
2025	0.9624
2026	0.9622
2027	0.9619
2028	0.9616
2029	0.9613
2030	0.9610
2031	0.9608
2032	0.9605
2033	0.9602
2034	0.9600
2035	0.9596
2036	0.9594
2037	0.9590
2038	0.9588
2039	0.9585
2040	0.9582
2041	0.9580
2042	0.9578
2043	0.9575
2044	0.9572
2045	0.9569
2046	0.9568
2047	0.9565
2048	0.9563
2049	0.9561
2050	0.9558
2051	0.9555
2052	0.9554
2053	0.9551
2054	0.9550
2055	0.9547
2056	0.9544
2057	0.9543
2058	0.9540
2059	0.9538
2060	0.9536
2061	0.9534
2062	0.9532
2063	0.9530
2064	0.9529
2065	0.9527
2066	0.9525
2067	0.9523
2068	0.9521
2069	0.9519
2070	0.9518
2071	0.9516
2072	0.9514
2073	0.9512
2074	0.9510
2075	0.9508
2076	0.9507
2077	0.9504
2078	0.9503
2079	0.9501
2080	0.9500
2081	0.9497
2082	0.9495
2083	0.9493
2084	0.9491
2085	0.9490
2086	0.9488
2087	0.9486
2088	0.9484
2089	0.9482
2090	0.9481
2091	0.9479
2092	0.9477
